"","year","rating","id","imdbid","title","titleId"
"4600",2005,1,40,"0372784","Batman Begins","tt0372784"
"4601",2005,3,67,"0401792","Sin City","tt0401792"
"4602",2005,1,76,"0371724","Hitchhiker&#39;s Guide to the Galaxy, The","tt0371724"
"4603",2005,3,89,"0434409","V for Vendetta","tt0434409"
"4604",2005,1,99,"0358082","Robots","tt0358082"
"4605",2005,3,168,"0358273","Walk the Line","tt0358273"
"4606",2005,3,204,"0379786","Serenity","tt0379786"
"4607",2005,3,218,"0398712","Assault on Precinct 13","tt0398712"
"4608",2005,1,229,"0373469","Kiss Kiss Bang Bang","tt0373469"
"4609",2005,0,250,"0418763","Jarhead","tt0418763"
"4610",2005,3,262,"0407265","Transamerica","tt0407265"
"4611",2005,3,328,"0400497","Herbie Fully Loaded","tt0400497"
"4612",2005,0,330,"0424205","Joyeux No&euml;l","tt0424205"
"4613",2005,3,364,"0418773","Junebug","tt0418773"
"4614",2005,3,378,"0331933","Man of the House","tt0331933"
"4615",2005,3,379,"0435625","Descent, The","tt0435625"
"4616",2005,1,414,"0427944","Thank You for Smoking","tt0427944"
"4617",2005,3,415,"0424136","Hard Candy","tt0424136"
"4618",2005,1,420,"0433383","Good Night, and Good Luck.","tt0433383"
"4619",2005,3,461,"0382077","Hide and Seek","tt0382077"
"4620",2005,3,517,"0399201","Island, The","tt0399201"
"4621",2005,1,561,"0393109","Brick","tt0393109"
"4622",2005,0,604,"0435623","Conversations with Other Women","tt0435623"
"4623",2005,1,674,"0121766","Star Wars: Episode III - Revenge of the Sith","tt0121766"
"4624",2005,3,685,"0240200","Water","tt0240200"
"4625",2005,0,706,"0360717","King Kong","tt0360717"
"4626",2005,3,719,"0421994","Imagine Me &amp;amp; You","tt0421994"
"4627",2005,3,735,"0451094","Chinjeolhan geumjassi","tt0451094"
"4628",2005,3,756,"0395972","North Country","tt0395972"
"4629",2005,1,788,"0380599","Oliver Twist","tt0380599"
"4630",2005,3,816,"0405422","40 Year Old Virgin, The","tt0405422"
"4631",2005,3,825,"0397101","Skeleton Key, The","tt0397101"
"4632",2005,3,865,"0412019","Broken Flowers","tt0412019"
"4633",2005,3,914,"0402894","Casanova","tt0402894"
"4634",2005,0,1018,"0478160","Into Great Silence","tt0478160"
"4635",2005,3,1044,"0426578","Sophie Scholl - Die letzten Tage","tt0426578"
"4636",2005,1,1059,"0386140","Legend of Zorro, The","tt0386140"
"4637",2005,3,1072,"0407304","War of the Worlds","tt0407304"
"4638",2005,3,1074,"0385307","Miss Congeniality 2: Armed &amp; Fabulous","tt0385307"
"4639",2005,3,1470,"0363771","Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The","tt0363771"
"4640",2005,1,1422,"0417658","Factotum","tt0417658"
"4641",2005,3,1425,"0432348","Saw II","tt0432348"
"4642",2005,0,1275,"0473753","Angel-A","tt0473753"
"4643",2005,1,1149,"0419706","Doom","tt0419706"
"4644",2005,0,1150,"0320661","Kingdom of Heaven","tt0320661"
"4645",2005,3,1587,"0422778","Muppets&#39; Wizard of Oz, The","tt0422778"
"4646",2005,3,1532,"0402399","New World, The","tt0402399"
"4647",2005,3,1496,"0424287","Mostly Unfabulous Social Life of Ethan Green, The","tt0424287"
"4648",2005,3,1390,"0121164","Corpse Bride","tt0121164"
"4649",2005,3,1396,"0425123","Just Like Heaven","tt0425123"
"4650",2005,3,1627,"0402022","AEon Flux","tt0402022"
"4651",2005,3,1642,"0387131","Constant Gardener, The","tt0387131"
"4652",2005,0,1644,"0439817","Sun, The","tt0439817"
"4653",2005,3,1656,"0388125","In Her Shoes","tt0388125"
"4654",2005,2,1729,"0367089","Squid and the Whale, The","tt0367089"
"4655",2005,3,1753,"0348333","Waiting...","tt0348333"
"4656",2005,2,1761,"0456912","A Bittersweet Life (Dalkomhan insaeng)","tt0456912"
"4657",2005,3,1819,"0405325","Sky High","tt0405325"
"4658",2005,2,1872,"0366627","Jacket, The","tt0366627"
"4659",2005,1,1907,"0424774","Adventures of Sharkboy and Lavagirl 3-D, The","tt0424774"
"4660",2005,1,1913,"0342258","Danny the dog","tt0342258"
"4661",2005,3,1922,"0403508","Sisterhood of the Traveling Pants, The","tt0403508"
"4662",2005,3,1951,"0421229","Mrs Palfrey at The Claremont","tt0421229"
"4663",2005,0,2024,"0478988","Call of Cthulhu, The","tt0478988"
"4664",2005,2,2037,"0388795","Brokeback Mountain","tt0388795"
"4665",2005,2,2072,"0399295","Lord of War","tt0399295"
"4666",2005,3,2233,"0415978","Me and You and Everyone We Know","tt0415978"
"4667",2005,1,2254,"1016268","Enron: The Smartest Guys in the Room","tt1016268"
"4668",2005,3,2270,"0396269","Wedding Crashers","tt0396269"
"4669",2005,3,2290,"0421239","Red Eye","tt0421239"
"4670",2005,2,2291,"0338427","Shopgirl","tt0338427"
"4671",2005,3,2292,"0421054","Domino","tt0421054"
"4672",2005,3,2293,"0434124","Kinky Boots","tt0434124"
"4673",2005,1,2334,"0330373","Harry Potter and the Goblet of Fire","tt0330373"
"4674",2005,2,2351,"0352248","Cinderella Man","tt0352248"
"4675",2005,3,2369,"0471834","Nana","tt0471834"
"4676",2005,3,2398,"0361693","Happy Endings","tt0361693"
"4677",2005,3,2412,"0294870","Rent","tt0294870"
"4678",2005,3,2417,"0367594","Charlie and the Chocolate Factory","tt0367594"
"4679",2005,3,2458,"0474361","Sisters in Law","tt0474361"
"4680",2005,3,2509,"0408790","Flightplan","tt0408790"
"4681",2005,3,2511,"0369994","Strangers with Candy","tt0369994"
"4682",2005,3,2518,"0369441","Fun with Dick and Jane","tt0369441"
"4683",2005,3,2522,"0382628","Dark Water","tt0382628"
"4684",2005,1,2541,"0120667","Fantastic Four","tt0120667"
"4685",2005,2,2559,"0423409","Tristram Shandy: A Cock and Bull Story","tt0423409"
"4686",2005,3,2568,"0357110","Ballad of Jack and Rose, The","tt0357110"
"4687",2005,3,2575,"0393162","Coach Carter","tt0393162"
"4688",2005,3,2603,"0423651","Fingersmith","tt0423651"
"4689",2005,3,2630,"0410764","Tideland","tt0410764"
"4690",2005,1,2687,"0342272","Dear Wendy","tt0342272"
"4691",2005,3,2739,"0443536","Hoodwinked!","tt0443536"
"4692",2005,3,2933,"0420015","Nine Lives","tt0420015"
"4693",2005,3,3046,"0402158","L&#39;empire des loups","tt0402158"
"4694",2005,3,3053,"0385700","Final Fantasy VII: Advent Children","tt0385700"
"4695",2005,0,3149,"0351283","Madagascar","tt0351283"
"4696",2005,1,3184,"0446719","Isolation","tt0446719"
"4697",2005,3,3237,"0397535","Memoirs of a Geisha","tt0397535"
"4698",2005,3,3246,"0410097","Hustle &amp; Flow","tt0410097"
"4699",2005,3,3266,"0366780","MirrorMask","tt0366780"
"4700",2005,3,3430,"0377107","Proof","tt0377107"
"4701",2005,2,3619,"0356910","Mr. &amp; Mrs. Smith","tt0356910"
"4702",2005,3,3628,"0395584","Devil&#39;s Rejects, The","tt0395584"
"4703",2005,3,3631,"0435665","House of the Dead 2","tt0435665"
"4704",2005,3,3660,"0377109","Ring Two, The","tt0377109"
"4705",2005,3,3677,"0396652","Ice Princess","tt0396652"
"4706",2005,1,3697,"0360486","Constantine","tt0360486"
"4707",2005,1,3698,"0450278","Hostel","tt0450278"
"4708",2005,3,3727,"0443295","Yours, Mine and Ours","tt0443295"
"4709",2005,3,3767,"0372532","Wedding Date, The","tt0372532"
"4710",2005,3,3843,"0441041","Legion of the Dead","tt0441041"
"4711",2005,3,3991,"0379725","Capote","tt0379725"
"4712",2005,3,3995,"0388500","Beauty Shop","tt0388500"
"4713",2005,3,4039,"0450982","Barbie: Fairytopia","tt0450982"
"4714",2005,3,4077,"0416320","Match Point","tt0416320"
"4715",2005,2,4113,"0386588","Hitch","tt0386588"
"4716",2005,3,4118,"0408961","Kids in America","tt0408961"
"4717",2005,2,4150,"0417001","Must Love Dogs","tt0417001"
"4718",2005,3,4171,"0448120","Single White Female 2: The Psycho","tt0448120"
"4719",2005,3,4178,"0417385","Twelve and Holding","tt0417385"
"4720",2005,3,4218,"0383222","BloodRayne","tt0383222"
"4721",2005,3,4229,"0398375","Rumor Has It...","tt0398375"
"4722",2005,1,4233,"0382992","Stealth","tt0382992"
"4723",2005,3,4234,"0473105","Vampire Bats","tt0473105"
"4724",2005,3,4254,"0414387","Pride and Prejudice","tt0414387"
"4725",2005,2,4339,"0415833","Hate Crime","tt0415833"
"4726",2005,3,4352,"0492571","Bratz: Rock Angelz","tt0492571"
"4727",2005,1,5455,"0421238","Proposition, The","tt0421238"
"4728",2005,3,4386,"0432291","Fog, The","tt0432291"
"4729",2005,3,4454,"0372122","Adam &amp; Steve","tt0372122"
"4730",2005,1,4518,"0408306","Munich","tt0408306"
"4731",2005,3,4528,"0404032","Exorcism of Emily Rose, The","tt0404032"
"4732",2005,3,4593,"0374536","Bewitched","tt0374536"
"4733",2005,3,4629,"0419294","Three Burials of Melquiades Estrada, The","tt0419294"
"4734",2005,3,4648,"0421528","20 centimetros","tt0421528"
"4735",2005,3,4676,"0257516","Cursed","tt0257516"
"4736",2005,1,4724,"0445620","Paradise Now","tt0445620"
"4737",2005,3,4688,"0384806","Amityville Horror, The","tt0384806"
"4738",2005,1,4711,"0362165","Son of the Mask","tt0362165"
"4739",2005,0,4718,"0489134","Last Order: Final Fantasy VII","tt0489134"
"4740",2005,3,4747,"0439478","Boynton Beach Club","tt0439478"
"4741",2005,3,4761,"0422015","Le couperet","tt0422015"
"4742",2005,1,4769,"0375210","White Noise","tt0375210"
"4743",2005,1,4783,"0369053","Separate Lies","tt0369053"
"4744",2005,3,4798,"0444653","Keeping Mum","tt0444653"
"4745",2005,1,4795,"0388482","Transporter 2","tt0388482"
"4746",2005,3,4834,"0419773","Gespenster","tt0419773"
"4747",2005,0,4961,"0418455","Adam&#39;s Apples","tt0418455"
"4748",2005,2,4968,"0357507","Boogeyman","tt0357507"
"4749",2005,1,4992,"0449092","Rings","tt0449092"
"4750",2005,3,5012,"0428038","Sweet Land","tt0428038"
"4751",2005,3,5030,"0423382","Tjenare kungen","tt0423382"
"4752",2005,2,5046,"0415679","Boy Eats Girl","tt0415679"
"4753",2005,1,5051,"0349349","Die You Zombie Bastards!","tt0349349"
"4754",2005,3,5059,"0415167","Mortuary","tt0415167"
"4755",2005,2,5103,"0355702","Lords of Dogtown","tt0355702"
"4756",2005,0,5112,"0406375","Zathura: A Space Adventure","tt0406375"
"4757",2005,3,5166,"0480345","Barbie and the Magic of Pegasus","tt0480345"
"4758",2005,1,5178,"0420509","Aura, The","tt0420509"
"4759",2005,3,5252,"0457489","Star Wars: Revelations","tt0457489"
"4760",2005,1,5302,"0361089","Valiant","tt0361089"
"4761",2005,3,5372,"0455577","Turtles Are Surprisingly Fast Swimmers","tt0455577"
"4762",2005,3,5395,"0466405","Gekijoban XXXHolic Manatsu no yoru no yume","tt0466405"
"4763",2005,3,5463,"0451957","Urban Legends: Bloody Mary","tt0451957"
"4764",2005,3,5498,"0384573","Swimmers","tt0384573"
"4765",2005,3,5524,"0368222","Romance &amp; Cigarettes","tt0368222"
"4766",2005,3,5547,"0478976","Bad Reputation","tt0478976"
"4767",2005,3,5697,"0401085","C.R.A.Z.Y.","tt0401085"
"4768",2005,3,5747,"0422272","Fr&aacute;giles (Fragile)","tt0422272"
"4769",2005,3,5800,"0399146","A History of Violence","tt0399146"
"4770",2005,1,5886,"0451966","Violin, The","tt0451966"
"4771",2005,2,6014,"0411195","Breakfast on Pluto","tt0411195"
"4772",2005,3,6121,"0456630","Rinne","tt0456630"
"4773",2005,3,6170,"0432325","Die Hohle des gelben Hundes","tt0432325"
"4774",2005,3,6212,"0406158","Prize Winner of Defiance, Ohio, The","tt0406158"
"4775",2005,1,6403,"0398165","Longest Yard, The","tt0398165"
"4776",2005,3,6414,"0451829","Funky Forest: The First Contact","tt0451829"
"4777",2005,3,6485,"0412922","Little Manhattan","tt0412922"
"4778",2005,3,6503,"0395699","Pacifier, The","tt0395699"
"4779",2005,2,6568,"0397065","House of Wax","tt0397065"
"4780",2005,0,6575,"0369735","Monster-in-Law","tt0369735"
"4781",2005,3,6640,"0357277","Elektra","tt0357277"
"4782",2005,3,7075,"0441761","Free Zone","tt0441761"
"4783",2005,3,7184,"0443231","Rofuto","tt0443231"
"4784",2005,1,7193,"0371606","Chicken Little","tt0371606"
"4785",2005,3,7198,"0416315","Wolf Creek","tt0416315"
"4786",2005,3,7248,"0468795","Linda Linda Linda","tt0468795"
"4787",2005,0,7256,"0413573","Grey&#39;s Anatomy","tt0413573"
"4788",2005,1,7266,"0756522","Little Einsteins","tt0756522"
"4789",2005,1,7390,"0475169","13 Tzameti","tt0475169"
"4790",2005,1,7396,"0438575","West Bank Story","tt0438575"
"4791",2005,3,7529,"0380623","Perfect Man, The","tt0380623"
"4792",2005,1,7539,"0430105","Four Brothers","tt0430105"
"4793",2005,3,7625,"0384286","Cry_Wolf","tt0384286"
"4794",2005,3,8139,"0401398","Kronk&#39;s New Groove","tt0401398"
"4795",2005,0,8390,"0395251","Producers, The","tt0395251"
"4796",2005,1,8415,"0467421","Twitches","tt0467421"
"4797",2005,3,8453,"0382810","Little Fish","tt0382810"
"4798",2005,3,8476,"0373450","Where the Truth Lies","tt0373450"
"4799",2005,3,8519,"0411098","All the Invisible Children","tt0411098"
"4800",2005,1,8532,"0371257","Stay","tt0371257"
"4801",2005,3,8537,"0414951","Quiet, The","tt0414951"
"4802",2005,2,8544,"0402115","Just Sex and Nothing Else","tt0402115"
"4803",2005,2,8550,"0401385","Say Uncle","tt0401385"
"4804",2005,0,8664,"0418239","Tickets","tt0418239"
"4805",2005,3,8908,"0368709","Elizabethtown","tt0368709"
"4806",2005,1,9092,"0312004","Wallace &amp; Gromit: The Curse of the Were-Rabbit","tt0312004"
"4807",2005,2,9139,"0428856","La moustache","tt0428856"
"4808",2005,3,9550,"0431641","Azumi 2: Death or Love","tt0431641"
"4809",2005,2,9745,"0377309","Survival Island","tt0377309"
"4810",2005,2,9959,"0449869","Chandramukhi","tt0449869"
"4811",2005,3,10312,"0393685","Santa&#39;s Slay","tt0393685"
"4812",2005,3,10336,"0422093","Tyler Perry&#146;s Diary of a mad black woman","tt0422093"
"4813",2005,3,10422,"0356680","Family Stone, The","tt0356680"
"4814",2006,1,10,"0387808","Idiocracy","tt0387808"
"4815",2006,3,144,"0458352","Devil Wears Prada, The","tt0458352"
"4816",2006,2,167,"0383574","Pirates of the Caribbean: Dead Man&#39;s Chest","tt0383574"
"4817",2006,3,171,"0472160","Penelope","tt0472160"
"4818",2006,0,198,"0454921","Pursuit of Happyness, The","tt0454921"
"4819",2006,3,215,"0457939","Holiday, The","tt0457939"
"4820",2006,1,221,"0381061","Casino Royale","tt0381061"
"4821",2006,1,224,"0284363","I Served the King of England","tt0284363"
"4822",2006,3,284,"0443455","Brand Upon The Brain!","tt0443455"
"4823",2006,0,289,"0479884","Crank","tt0479884"
"4824",2006,3,290,"0422720","Marie Antoinette","tt0422720"
"4825",2006,3,317,"0376994","X-Men: The Last Stand","tt0376994"
"4826",2006,3,332,"0206634","Children of Men","tt0206634"
"4827",2006,3,366,"0441909","Volver","tt0441909"
"4828",2006,3,370,"0416496","Bandidas","tt0416496"
"4829",2006,2,372,"0477095","Starter for 10","tt0477095"
"4830",2006,3,416,"0477347","Night at the Museum","tt0477347"
"4831",2006,3,421,"0457430","El laberinto del fauno (Pan's Labyrinth)","tt0457430"
"4832",2006,3,521,"0404203","Little Children","tt0404203"
"4833",2006,2,530,"0907657","Once","tt0907657"
"4834",2006,3,559,"0420223","Stranger Than Fiction","tt0420223"
"4835",2006,3,603,"0492481","Puccini for Beginners","tt0492481"
"4836",2006,3,615,"0437800","Akeelah and the Bee","tt0437800"
"4837",2006,3,627,"0454945","She&#39;s the Man","tt0454945"
"4838",2006,3,648,"0449059","Little Miss Sunshine","tt0449059"
"4839",2006,3,650,"0460732","Caffeine","tt0460732"
"4840",2006,3,653,"0499537","Offside","tt0499537"
"4841",2006,1,725,"0460989","Wind That Shakes the Barley, The","tt0460989"
"4842",2006,1,736,"0454776","Amazing Grace","tt0454776"
"4843",2006,3,762,"0490822","Bring It On: All or Nothing","tt0490822"
"4844",2006,0,791,"0405094","Das Leben Der Anderen","tt0405094"
"4845",2006,3,793,"0384537","Silent Hill","tt0384537"
"4846",2006,3,830,"0389557","Zwartboek","tt0389557"
"4847",2006,0,893,"0443543","Illusionist, The","tt0443543"
"4848",2006,1,920,"0483726","Man of the Year","tt0483726"
"4849",2006,3,921,"0460829","Inland Empire","tt0460829"
"4850",2006,1,923,"0779982","Black Sheep","tt0779982"
"4851",2006,2,934,"0859765","Still Life (Sanxia haoren)","tt0859765"
"4852",2006,3,938,"0408985","Last Holiday","tt0408985"
"4853",2006,3,976,"0435706","Nina&#39;s Heavenly Delights","tt0435706"
"4854",2006,3,1022,"0479917","For the Love of a Child","tt0479917"
"4855",2006,3,1189,"0783238","Dead Girl, The","tt0783238"
"4856",2006,3,1347,"0380066","Woods, The","tt0380066"
"4857",2006,1,1558,"0463034","You, Me and Dupree","tt0463034"
"4858",2006,3,1481,"0435680","Kidulthood","tt0435680"
"4859",2006,1,1302,"0493430","Jackass Number Two","tt0493430"
"4860",2006,1,1415,"0407887","Departed, The","tt0407887"
"4861",2006,0,1605,"0832958","On the Trail of Igor Rizzi","tt0832958"
"4862",2006,3,1505,"0934427","Liu hao chukou (Exit No. 6)","tt0934427"
"4863",2006,0,1271,"0416449","300","tt0416449"
"4864",2006,3,1102,"0436331","Friends with Money","tt0436331"
"4865",2006,1,1138,"0425210","Lucky Number Slevin","tt0425210"
"4866",2006,1,1147,"0449010","Eragon","tt0449010"
"4867",2006,3,1152,"0364955","Art School Confidential","tt0364955"
"4868",2006,3,1523,"0375785","Gray Matters","tt0375785"
"4869",2006,3,1442,"0367027","Shortbus","tt0367027"
"4870",2006,1,1596,"0447854","Bambi II","tt0447854"
"4871",2006,3,1449,"0460792","Fast Food Nation","tt0460792"
"4872",2006,1,1581,"0438097","Ice Age: The Meltdown","tt0438097"
"4873",2006,3,1542,"0446442","A Few Days in September","tt0446442"
"4874",2006,3,1489,"0460721","Big Bad Swim, The","tt0460721"
"4875",2006,3,1412,"0436697","Queen, The","tt0436697"
"4876",2006,3,1615,"0470765","For Your Consideration","tt0470765"
"4877",2006,3,1665,"0430634","Stick It","tt0430634"
"4878",2006,3,1702,"0439815","Slither","tt0439815"
"4879",2006,1,1719,"0473514","Mulberry Street","tt0473514"
"4880",2006,3,1811,"0475394","Smokin&#39; Aces","tt0475394"
"4881",2006,3,1853,"0383060","Zoom","tt0383060"
"4882",2006,3,1864,"0851578","Paprika","tt0851578"
"4883",2006,3,1873,"0454082","Black Christmas","tt0454082"
"4884",2006,3,1878,"0808506","Toki wo kakeru sh&amp;#333;jo (The Girl Who Leapt Through Time)","tt0808506"
"4885",2006,3,1888,"0396171","Perfume: The Story of a Murderer","tt0396171"
"4886",2006,3,1894,"0417148","Snakes on a Plane","tt0417148"
"4887",2006,3,1898,"0482546","Miss Potter","tt0482546"
"4888",2006,3,1910,"0439289","Running with Scissors","tt0439289"
"4889",2006,3,1927,"0405336","Southland Tales","tt0405336"
"4890",2006,3,1937,"0414993","Fountain, The","tt0414993"
"4891",2006,1,1946,"0317219","Cars","tt0317219"
"4892",2006,0,2002,"0831888","Tekkon kinkurito","tt0831888"
"4893",2006,0,2026,"0457510","Nacho Libre","tt0457510"
"4894",2006,1,2036,"0482571","Prestige, The","tt0482571"
"4895",2006,3,2057,"0855729","Times and Winds","tt0855729"
"4896",2006,3,2089,"0454848","Inside Man","tt0454848"
"4897",2006,3,2117,"0466665","Architect, The","tt0466665"
"4898",2006,3,2199,"0768116","Hula Girls","tt0768116"
"4899",2006,2,2260,"0464061","I&#39;m Reed Fish","tt0464061"
"4900",2006,3,2277,"0487195","Bonneville","tt0487195"
"4901",2006,3,2297,"0417614","Dreamland","tt0417614"
"4902",2006,1,2339,"0473488","A Guide to Recognizing Your Saints","tt0473488"
"4903",2006,0,2340,"0343737","Good Shepherd, The","tt0343737"
"4904",2006,3,2359,"0468489","Half Nelson","tt0468489"
"4905",2006,1,2360,"0405296","A Scanner Darkly","tt0405296"
"4906",2006,3,2405,"0487503","Page Turner, The","tt0487503"
"4907",2006,3,2498,"0465551","Notes on a Scandal","tt0465551"
"4908",2006,3,2525,"0420087","A Prairie Home Companion","tt0420087"
"4909",2006,3,2527,"0460791","Fall, The","tt0460791"
"4910",2006,1,2532,"0370032","Ultraviolet","tt0370032"
"4911",2006,1,2538,"0406816","Guardian, The","tt0406816"
"4912",2006,1,2566,"0462309","Gigolos, The","tt0462309"
"4913",2006,3,2570,"0888019","Five Across the Eyes","tt0888019"
"4914",2006,1,2572,"0479647","Bon Cop, Bad Cop","tt0479647"
"4915",2006,1,2579,"0758794","We Are Marshall","tt0758794"
"4916",2006,1,2580,"0498380","Letters from Iwo Jima","tt0498380"
"4917",2006,3,2598,"0451176","Quinceanera","tt0451176"
"4918",2006,2,2610,"0457655","After the Wedding","tt0457655"
"4919",2006,3,2615,"0454931","Requiem","tt0454931"
"4920",2006,1,2616,"0477139","Wristcutters: A Love Story","tt0477139"
"4921",2006,3,2713,"0816520","Return To Halloweentown","tt0816520"
"4922",2006,3,2800,"0429727","Il caimano (The Caiman)","tt0429727"
"4923",2006,3,2802,"0497137","I&#39;m a Cyborg, But That&#39;s OK","tt0497137"
"4924",2006,3,2898,"0354899","Science of Sleep, The","tt0354899"
