data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
8501162;203;CZE374;374;28.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Central Bohemia;Rakovnik;;Rakovnik;50.1035;13.7279;1;Million Moments for Democracy;New media;On 28 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Rakovnik, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1631067192;CZE
8844325;616;POL2532;2532;28.05.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"FFF: Fridays for Future; Students (Poland)";6;;;0;60;Europe;Poland;Dolnoslaskie;Wroclaw;;Wroclaw;51.109;17.0326;1;FridaysForFuture;Other;On 28 May 2021, activists affiliated with the FFF movement gathered for a rally in Wroclaw, protesting against coal-based energy production and demanding better protection of the climate. [size=no report];0;1645032565;POL
8844326;616;POL2560;2560;28.05.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);KOD: Committee for the Defence of Democracy;6;;;0;60;Europe;Poland;Swietokrzyskie;Kielce;;Kielce;50.8714;20.6314;1;Committee for the Defence of Democracy;New media;On 28 May 2021, several dozen activists affiliated with the KOD movement gathered for a rally in Kielce, protesting against alleged violations of the constitution by the current government. [size=several dozen];0;1645032565;POL
8961737;440;LTU133;133;28.05.2021;2021;1;Protests;Peaceful protest;Protesters (Lithuania);Protesters (Belarus);6;;;0;60;Europe;Lithuania;Vilniaus;Vilniaus;;Vilnius;54.6869;25.2826;1;Respublika.lt;National;On 28 May 2021, Belarusians living in Lithuania protested in front of the US embassy in Vilnius to draw attention to the arrest of opposition activists and other forms of political repression in Belarus. [size=no report];0;1648593951;LTU
9172505;616;POL2530;2530;28.05.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"FFF: Fridays for Future; Students (Poland)";6;;;0;60;Europe;Poland;Opolskie;Opole;;Opole;50.6669;17.9214;1;FridaysForFuture;Other;On 28 May 2021, activists affiliated with the FFF movement gathered for a rally in Opole, protesting against coal-based energy production and demanding better protection of the climate. [size=no report];0;1651165027;POL
8050529;348;HUN232;232;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Hungary);Greenpeace;6;;;0;60;Europe;Hungary;Budapest;District 5;;Budapest - V;47.5003;19.0508;1;"Merce; FridaysForFuture";Other-National;On 27 May 2021, Greenpeace activists and activists in the defence of the great Hungarian lakes protested in Budapest - V, complaining about the rejection of a draft law ensuring protection of the lakes against mass infrastructure development. [size=no report];0;1622567477;HUN
8050533;440;LTU131;131;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Lithuania);"Reporters Without Borders; Journalists (Lithuania); Journalists (France)";6;;;0;60;Europe;Lithuania;Vilniaus;Vilniaus;;Medininkai;54.5387;25.6485;1;"RFE/RL; Kauno Diena; LRT - Lietuvos Radijo Ir Televizijos; Lrytas";National-International;On 27 May 2021, protesters, Lithuanian and French journalists, as well as the secretary-general of Reporters Without Borders, gathered at the Lithuania-Belarus border in Medininkai to demand the release of Roman Protasevich, a dissident Belarusian journalist detained days earlier in Minsk after a plane on which he was traveling to Vilnius was diverted by Belarusian authorities. [size=no report];0;1622567477;LTU
8050585;642;ROU1665;1665;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Students (Romania);6;;;0;60;Europe;Romania;Bihor;Oradea;;Oradea;47.0667;21.9333;1;Adevarul;National;On 27 May 2021, around 150 students protested in Oradea against the firing of their school principal. [size=around 150];0;1622567477;ROM
8050627;203;CZE365;365;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Moravian-Silesian;Opava;;Opava;49.9384;17.9022;1;CeskaTelevize;National;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Opava, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567477;CZE
8050629;203;CZE373;373;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Zlin;Zlin;;Zlin;49.2265;17.6669;1;CeskaTelevize;National;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Zlin, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567477;CZE
8050630;203;CZE360;360;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Hradec Kralove;Hradec Kralove;;Hradec Kralove;50.2092;15.8323;1;CeskaTelevize;National;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Hradec Kralove, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567477;CZE
8050695;203;CZE366;366;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Pardubice;Pardubice;;Pardubice;50.038;15.7791;1;Denik;National;On 27 May 2021, several dozen activists affiliated with the movement Million Moments for Democracy gathered for a rally in Pardubice, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=several dozen];0;1622567477;CZE
8050699;203;CZE364;364;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Hradec Kralove;Nachod;;Nachod;50.4162;16.1636;1;Denik;National;On 27 May 2021, about 100 activists affiliated with the movement Million Moments for Democracy gathered for a rally in Nachod, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=about 100];0;1622567477;CZE
8050700;203;CZE358;358;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Usti nad Labem;Decin;;Decin;50.7825;14.2129;1;Denik;National;On 27 May 2021, about 50 activists affiliated with the movement Million Moments for Democracy gathered for a rally in Decin, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=about 50];0;1622567477;CZE
8050704;100;BGR1854;1854;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Bulgaria);;6;;;0;60;Europe;Bulgaria;Sofia City;Sofia;;Sofia;42.6974;23.3212;1;Dnes.bg;National;On 27 May 2021, residents of the capital's Mladost district protested in Sofia, Bulgaria, over the redevelopment of the neighborhood, insisting on the preservation of green areas, playgrounds and parking lots. Protesters also demanded the resignation of Mayor Yordanka Fandakova. [size=no report];0;1622567477;BGR
8050731;233;EST188;188;27.05.2021;2021;1;Strategic developments;Change to group/activity;Government of Estonia (2021-);;1;;;0;10;Europe;Estonia;Harju;Tallinn;;Tallinn;59.4367;24.7474;1;ERR;National;Security measures: On 27 May 2021, the government of Estonia in Tallinn banned Belarusian carriers from Estonian airspace, after the diversion days earlier of an Athens-Vilnius flight in Belarusian airspace, following which Belarusian authorities detained the dissident journalist Roman Protasevich, who was on board.;0;1622567477;EST
8050741;100;BGR1855;1855;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Bulgaria);;6;;;0;60;Europe;Bulgaria;Burgas;Sozopol;;Sozopol;42.418;27.6956;1;Fakti.bg;National;On 27 May 2021, property owners at the Kavatsite camping protested in Sozopol, Bulgaria, as 13 illegal sites like sheds, toilets and barbecues were going to be demolished that day. [size=no report];0;1622567477;BGR
8050850;203;CZE363;363;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Liberec;Liberec;;Liberec;50.771;15.0588;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Liberec, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567478;CZE
8050851;203;CZE372;372;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Hradec Kralove;Trutnov;;Trutnov;50.561;15.9109;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Trutnov, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567478;CZE
8050856;203;CZE354;354;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;South Moravian;Blansko;;Boskovice;49.4884;16.6604;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Boskovice, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567478;CZE
8050857;203;CZE362;362;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Hradec Kralove;Nachod;;Jaromer;50.3552;15.918;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Jaromer, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567478;CZE
8050858;203;CZE371;371;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Vysocina;Trebic;;Trebic;49.2154;15.8818;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Trebic, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567478;CZE
8050860;203;CZE367;367;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Pardubice;Svitavy;;Policka;49.7147;16.2656;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Policka, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567478;CZE
8050861;203;CZE370;370;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;South Moravian;Brno-venkov;;Tisnov;49.3486;16.4242;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Tisnov, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1622567478;CZE
8063590;616;POL2558;2558;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);Greenpeace;6;;;0;60;Europe;Poland;Mazowieckie;Warszawa;;Warsaw;52.2319;21.0068;1;Gazeta Wiadomosci;National;On 27 May 2021, activists affiliated with Greenpeace gathered for a rally in Warsaw, protesting against an industrial production of meat and large farms. [size=no report];0;1623171738;POL
8198798;203;CZE356;356;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;South Moravian;Brno-mesto;;Brno;49.1923;16.6113;1;Aktualne (Czech Republic);National;On 27 May 2021, about 300 activists affiliated with the movement Million Moments for Democracy gathered for a rally in Brno, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=about 300];0;1624385284;CZE
8199167;616;POL2604;2604;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Malopolskie;Chrzanowski;;Chrzanow;50.1408;19.4029;2;Wyborcza;National;On 27 May 2021, residents of the Alwernia village [coded to Chrzanow] gathered for a rally, protesting against a proposed construction of a new highway and an amusement park in their neighborhood. [size=no report];0;1624385285;POL
8419568;203;CZE368;368;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Central Bohemia;Nymburk;;Sadska;50.1363;14.9857;1;Denik;National;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Sadska, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1628033852;CZE
8419569;203;CZE359;359;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Central Bohemia;Praha-zapad;;Hostivice;50.0818;14.2585;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Hostivice, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1628033852;CZE
8501166;203;CZE355;355;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Central Bohemia;Praha-vychod;;Brandys nad Labem;50.1906;14.6673;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Brandys nad Labem, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1631067192;CZE
8501169;203;CZE361;361;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;Central Bohemia;Praha-vychod;;Husinec;50.1733;14.3752;1;Million Moments for Democracy;New media;On 27 May 2021, activists affiliated with the movement Million Moments for Democracy gathered for a rally in Husinec, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=no report];0;1631067192;CZE
8792063;203;CZE369;369;27.05.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);MMD: Million Moments for Democracy;6;;;0;60;Europe;Czech Republic;South Bohemia;Tabor;;Tabor;49.4139;14.6592;1;Denik;National;On 27 May 2021, about 50 activists affiliated with the movement Million Moments for Democracy gathered for a rally in Tabor, demanding immediate resignation of the Minister of Justice and criticizing the government. [size=about 50];0;1642546413;CZE
